,Distance,Last Finish pos,Last-1 Finish pos,Weight,Wins,Places,win%,Place%,Course Wins,Course Places,Course Starts,Distance Wins,Distance Places,Good Wins,Good Places,Good Starts, age,1Up Wins,1Up Places,1Up Starts,2Up Wins,2Up Places,2Up Starts,3Up Wins,3Up Places,3Up Starts,4Up Wins,4Up Places,4Up Starts,Last Base Rating,Last Finish Pos,Last-1 Base Rating,Last-1 WFA Rating,Last-1 Finish Pos,Last-2 Base Rating,Last-2 WFA Rating,Last-2 Finish Pos,Last-3 Base Rating,Last-3 WFA Rating,Last-3 Finish Pos,Last-4 Base Rating,Last-4 WFA Rating,Last-4 Finish Pos,Joc Ovrl12m Wins,Joc Ovrl12m Places,Joc Ovrl12m Starts,Trn Loc12m Wins,Trn Loc12m Places,Trn Loc12m Starts,Trn Loc5y Wins,Trn Loc5y Places,Trn Loc5y Starts,Trn Ovrl12m Wins,Trn Ovrl12m Places,Trn Ovrl12m Starts,Joc/Trn Wins,Joc/Trn Starts,Last Dist,Last Margin,Last Weight,Last-1 Dist,Last-1 Margin,Last-1 Weight,Last-2 Dist,Last-2 Margin,Last-2 Weight,Last-3 Dist,Last-3 Margin,Last-3 Weight,Cluster,Horse Rating
1542,1400,8.0,4.0,57.5,0,0,0.0,0.0,0,0,0,0,0,0,0,4,4,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,8.0,27.5,28.0,4.0,11.0,13.0,12.0,24.0,26.5,6.0,27.5,30.0,6.0,8,20,97,7,8,54,30,41,222,19,26,148,1,4,1200.0,6.6,54.5,1200.0,2.8,56.5,1580.0,37.0,56.5,1400.0,4.9,56.5,62,63
1543,1400,5.0,5.0,57.0,0,1,0.0,14.0,0,1,1,0,0,0,0,4,3,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,5.0,27.0,28.0,5.0,29.5,34.0,12.0,28.5,33.5,2.0,23.5,28.5,7.0,46,95,479,6,7,28,19,29,133,14,25,105,5,27,1200.0,2.5,56.0,1200.0,2.9,56.0,1200.0,8.1,56.5,1250.0,2.0,55.5,92,93
1544,1400,7.0,5.0,57.0,0,3,0.0,33.0,0,0,0,0,0,0,2,6,3,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,23.5,7.0,25.0,26.0,5.0,22.0,26.5,14.0,26.5,31.0,6.0,26.0,34.0,5.0,27,55,200,12,24,109,42,64,285,56,135,583,18,110,1200.0,5.8,55.0,1200.0,5.5,55.0,1200.0,13.0,56.5,1000.0,4.3,51.0,62,63
1545,1400,0.0,5.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,27.0,28.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,52,285,10,16,106,30,59,328,42,73,398,14,94,1400.0,15.0,54.0,1200.0,1.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,89,90
1546,1400,6.0,8.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.5,6.0,27.5,29.0,8.0,31.5,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,37,65,332,6,7,28,19,29,133,14,25,105,0,4,1400.0,2.7,56.0,1200.0,2.5,56.0,1200.0,2.4,55.5,0.0,0.0,0.0,99,100
1547,1400,0.0,0.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,14,126,2,4,33,7,12,86,7,11,108,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,12
1548,1400,0.0,0.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,66,5,19,88,22,76,344,22,55,281,3,11,1200.0,8.2,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,30
1549,1400,0.0,0.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,30,180,5,19,88,22,76,344,22,55,281,0,0,1200.0,13.1,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,30
1550,1400,0.0,8.0,57.0,0,0,0.0,0.0,0,0,1,0,0,0,0,7,3,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9.5,14.0,20.5,22.5,8.0,9.5,11.5,9.0,30.0,32.5,5.0,17.5,21.0,9.0,0,0,0,5,19,88,22,76,344,22,55,281,0,0,1200.0,12.9,52.0,1150.0,7.8,56.0,1100.0,12.0,52.0,1200.0,0.9,56.0,38,39
1551,1400,0.0,9.0,57.5,0,0,0.0,0.0,0,0,0,0,0,0,0,7,4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,18.5,10.0,26.0,26.0,9.0,10.5,11.0,11.0,26.0,26.5,9.0,12.0,12.5,10.0,20,32,240,1,3,17,1,1,11,5,8,53,5,27,1600.0,9.5,56.5,1400.0,4.8,56.5,1400.0,14.0,56.5,1400.0,2.9,54.5,38,39
1552,1400,9.0,0.0,57.0,0,0,0.0,0.0,0,0,1,0,0,0,0,8,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.5,9.0,20.5,21.0,10.0,14.0,16.0,10.0,10.0,12.5,14.0,23.0,26.0,6.0,0,0,0,10,16,106,30,59,328,42,73,398,0,0,1600.0,8.9,54.0,1400.0,7.1,54.0,1810.0,10.0,53.0,1600.0,14.0,53.0,80,81
1553,1400,0.0,7.0,57.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,13.0,20.5,24.0,7.0,11.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,0,0,1,0,1,27,0,0,1600.0,13.0,53.0,1400.0,5.4,55.0,1200.0,52.0,54.5,0.0,0.0,0.0,65,66
1554,1400,6.0,0.0,59.0,6,9,17.0,25.0,0,0,0,1,2,4,6,24,8,3.0,2.0,6.0,1.0,1.0,6.0,0.0,2.0,6.0,1.0,1.0,6.0,37.5,6.0,39.5,39.5,10.0,43.5,43.5,2.0,31.0,31.0,7.0,41.0,41.0,5.0,20,32,240,1,0,15,2,7,39,3,0,40,2,18,1400.0,5.5,53.0,1600.0,10.0,59.0,1200.0,1.3,53.0,1600.0,8.1,56.5,57,58
1555,1400,7.0,4.0,58.5,8,20,13.0,32.0,1,0,5,5,7,4,11,37,6,0.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,35.0,7.0,39.0,39.0,4.0,42.0,42.0,2.0,37.0,37.0,5.0,40.5,40.5,7.0,8,20,97,12,24,109,42,64,285,56,135,583,0,8,1400.0,6.7,55.5,1000.0,3.1,52.0,1200.0,0.8,55.5,1150.0,4.4,54.5,24,25
1556,1400,2.0,8.0,58.5,5,17,11.0,36.0,1,1,3,1,13,4,9,26,7,1.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,2.0,4.0,41.0,2.0,40.0,40.0,8.0,43.5,43.5,2.0,35.5,35.5,4.0,41.0,41.0,3.0,27,55,200,12,24,109,42,64,285,56,135,583,18,110,1400.0,0.5,52.5,1200.0,5.6,54.0,1400.0,1.0,57.5,1400.0,5.0,51.0,83,84
1557,1400,8.0,8.0,58.0,6,3,24.0,12.0,1,0,1,1,0,0,2,9,5,1.0,2.0,5.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,3.0,34.0,8.0,40.0,40.0,8.0,43.0,43.0,5.0,44.0,44.0,6.0,35.5,36.0,10.0,22,45,195,0,1,7,0,1,6,0,5,26,0,0,1600.0,5.7,55.0,1200.0,4.7,52.0,1400.0,3.0,53.0,1200.0,2.7,53.0,33,34
1558,1400,9.0,4.0,56.5,5,7,20.0,28.0,0,0,1,4,4,4,6,19,5,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,12.0,9.0,39.0,39.0,4.0,42.5,42.5,1.0,40.5,40.5,1.0,34.5,34.5,3.0,41,82,319,10,16,106,30,59,328,42,73,398,10,99,1600.0,25.0,56.0,1400.0,3.6,54.0,1500.0,0.5,52.0,1400.0,3.5,59.0,0,1
1559,1400,4.0,6.0,56.0,7,12,15.0,26.0,0,0,0,0,1,5,9,31,8,1.0,2.0,6.0,2.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,4.0,40.5,4.0,37.5,37.5,6.0,40.5,40.5,6.0,41.0,41.0,9.0,41.5,41.5,6.0,28,65,334,4,10,38,24,30,184,6,16,76,0,8,1400.0,3.0,52.0,1400.0,5.5,59.5,1500.0,5.1,57.0,1200.0,4.1,56.0,57,58
1560,1400,1.0,3.0,56.0,4,14,13.0,45.0,0,1,2,1,5,4,14,28,5,0.0,2.0,5.0,0.0,3.0,5.0,1.0,2.0,5.0,0.0,3.0,3.0,44.0,1.0,41.0,41.0,3.0,39.5,39.5,7.0,42.5,42.5,3.0,38.0,38.0,2.0,4,8,66,5,19,88,22,76,344,22,55,281,3,11,1200.0,0.5,58.5,1200.0,2.0,58.5,1400.0,5.7,54.0,1400.0,1.4,59.0,83,84
1561,1400,8.0,6.0,55.0,6,11,14.0,26.0,0,1,2,2,3,5,9,36,7,1.0,4.0,8.0,1.0,1.0,7.0,0.0,1.0,6.0,0.0,2.0,5.0,31.0,8.0,38.0,38.0,6.0,41.5,41.5,7.0,45.5,45.5,3.0,42.5,42.5,1.0,76,172,757,1,3,19,1,7,38,6,16,81,1,7,1600.0,8.1,56.5,1400.0,5.5,55.5,1400.0,5.2,53.0,1400.0,2.3,52.0,60,61
1562,1400,3.0,1.0,54.0,2,4,14.0,29.0,0,1,3,1,3,1,2,8,4,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,35.5,3.0,37.0,37.5,1.0,33.0,34.0,4.0,30.0,32.5,5.0,21.5,24.0,12.0,26,52,285,4,7,44,8,16,76,11,24,107,0,3,1400.0,3.5,53.5,1500.0,0.8,54.0,1400.0,2.7,54.0,1600.0,4.6,54.0,9,10
1563,1600,1.0,2.0,59.0,1,1,11.0,11.0,0,0,1,1,0,1,1,7,4,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,30.5,1.0,28.5,28.5,2.0,24.5,25.0,4.0,12.0,12.5,8.0,28.5,29.5,7.0,3,7,45,5,19,88,22,76,344,22,55,281,3,28,1600.0,0.2,54.5,1800.0,1.3,54.5,1600.0,4.0,54.5,1600.0,14.0,58.5,46,47
1564,1600,0.0,6.0,59.0,1,4,8.0,33.0,0,1,2,0,1,0,3,10,5,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,19.5,12.0,30.5,30.5,6.0,31.0,31.0,7.0,38.0,38.0,2.0,37.5,37.5,2.0,12,30,180,5,5,34,5,5,37,14,14,91,7,21,1400.0,12.0,59.0,1600.0,3.6,56.5,2000.0,5.1,60.0,1600.0,0.1,59.5,13,14
1565,1600,0.0,2.0,57.5,3,5,12.0,19.0,0,0,0,3,3,2,5,20,5,0.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,9.0,14.0,34.0,34.0,2.0,36.5,36.5,5.0,34.5,34.5,2.0,18.0,18.0,10.0,27,55,200,12,24,109,42,64,285,56,135,583,18,110,1600.0,33.8,55.0,1600.0,0.8,55.5,1600.0,1.3,59.0,1600.0,0.1,55.0,0,1
1566,1600,3.0,5.0,57.5,3,5,14.0,23.0,0,0,1,3,4,2,4,17,5,0.0,2.0,4.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,3.0,33.5,3.0,32.0,32.0,5.0,33.5,33.5,2.0,34.0,34.0,4.0,21.5,21.5,9.0,41,82,319,10,16,106,30,59,328,42,73,398,10,99,1600.0,1.0,55.0,1600.0,1.6,55.0,1600.0,0.5,55.0,1600.0,2.1,56.5,9,10
1567,1600,5.0,0.0,57.0,1,0,20.0,0.0,1,0,1,0,0,0,0,2,4,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0,5.0,16.5,18.5,12.0,30.5,33.0,1.0,13.5,16.0,7.0,10.5,13.5,12.0,26,52,285,10,16,106,30,59,328,42,73,398,14,94,1600.0,4.4,55.5,2000.0,13.0,55.0,2100.0,1.3,53.5,2000.0,12.0,54.5,15,16
1568,1600,6.0,6.0,57.0,2,0,17.0,0.0,0,0,0,0,0,0,0,9,4,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,33.0,6.0,26.0,26.5,6.0,37.0,38.0,4.0,18.5,19.5,13.0,39.0,44.0,7.0,46,95,479,3,6,29,16,32,132,10,23,103,0,5,1600.0,2.1,55.0,1400.0,6.2,54.5,1400.0,2.0,54.5,1220.0,14.0,57.0,94,95
1569,1600,9.0,0.0,57.0,1,1,8.0,8.0,0,0,1,0,0,1,1,9,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.5,9.0,24.0,24.5,10.0,27.5,28.0,7.0,23.5,24.0,7.0,30.5,31.0,1.0,8,20,97,12,24,109,42,64,285,56,135,583,0,8,1400.0,8.8,55.5,1400.0,6.3,54.5,1400.0,6.2,58.0,1810.0,6.3,57.5,75,76
1570,1600,6.0,1.0,56.5,1,1,14.0,14.0,0,1,1,0,0,1,1,6,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,6.0,32.0,34.0,1.0,29.0,31.5,2.0,28.0,31.0,4.0,17.5,21.0,8.0,18,58,288,1,4,26,12,25,155,6,8,68,2,16,1600.0,5.5,54.5,2000.0,0.1,54.5,2100.0,1.8,54.5,1600.0,3.2,54.5,79,80
1571,1600,0.0,0.0,56.5,1,8,4.0,31.0,0,0,0,0,2,1,7,22,6,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,13.0,11.0,15.0,15.0,13.0,31.0,31.0,3.0,31.5,31.5,4.0,32.5,32.5,3.0,76,172,757,1,3,19,1,7,38,6,16,81,1,7,1400.0,15.0,56.5,1600.0,14.0,57.0,1600.0,1.2,54.0,1580.0,3.0,54.0,0,1
1572,1600,7.0,5.0,56.5,2,6,6.0,19.0,0,0,1,0,1,2,5,26,6,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,2.0,3.0,26.5,7.0,18.0,18.0,5.0,10.0,10.0,14.0,9.0,9.0,11.0,31.0,31.0,11.0,22,45,195,0,0,3,2,2,9,0,0,9,0,1,1600.0,7.0,57.5,1400.0,11.0,53.5,1400.0,34.0,54.5,1600.0,46.0,54.5,59,60
1573,1600,9.0,0.0,55.0,1,1,9.0,9.0,0,0,3,1,1,1,0,9,4,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,20.0,9.0,20.5,21.0,10.0,38.0,39.0,4.0,15.0,16.5,13.0,27.0,28.5,9.0,37,65,332,1,3,18,1,5,19,2,8,39,2,14,1400.0,8.9,51.0,1500.0,12.0,56.0,1600.0,0.4,56.0,1600.0,16.0,56.5,94,95
1574,1600,5.0,9.0,54.5,2,1,10.0,5.0,0,0,2,0,0,2,1,19,6,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,29.0,5.0,32.0,32.0,9.0,22.5,22.5,12.0,27.5,27.5,8.0,17.0,17.0,9.0,17,43,323,0,1,19,0,4,42,0,5,31,0,0,1600.0,7.3,54.0,1600.0,3.3,55.5,1100.0,9.2,55.0,1200.0,5.6,54.5,34,35
1575,1600,0.0,7.0,54.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.0,23.5,27.0,7.0,14.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,28,65,334,0,0,8,0,0,1,0,1,27,0,0,1600.0,13.0,53.0,1400.0,5.4,55.0,1200.0,52.0,54.5,0.0,0.0,0.0,65,66
1576,1600,2.0,2.0,58.5,0,3,0.0,100.0,0,1,1,0,0,0,2,2,4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,33.5,2.0,32.0,32.5,2.0,32.5,33.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60,85,368,8,9,34,31,37,145,21,36,110,1,2,1400.0,0.2,58.5,1200.0,0.3,58.5,1250.0,0.1,58.5,0.0,0.0,0.0,40,41
1577,1600,3.0,4.0,58.5,0,1,0.0,14.0,0,0,0,0,0,0,0,2,4,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,3.0,28.0,33.5,4.0,22.0,28.0,5.0,20.5,27.0,4.0,7.5,14.0,10.0,31,62,354,12,18,74,10,19,62,44,85,382,0,5,1335.0,0.2,55.5,1800.0,3.2,52.0,1600.0,3.9,55.0,1600.0,5.5,55.0,46,47
1578,1600,6.0,3.0,58.5,0,10,0.0,24.0,0,1,3,0,4,0,3,20,7,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,1.0,3.0,26.5,6.0,25.5,25.5,3.0,11.0,11.0,9.0,24.5,24.5,2.0,23.5,23.5,4.0,34,66,382,2,2,15,6,11,63,4,9,45,0,0,1600.0,3.2,58.5,1600.0,4.0,58.5,1400.0,12.1,54.5,1400.0,2.0,54.5,62,63
1579,1600,8.0,2.0,58.5,0,2,0.0,13.0,0,0,3,0,1,0,0,6,5,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,20.5,8.0,26.5,26.5,2.0,20.0,20.5,8.0,21.0,21.5,10.0,24.0,24.5,3.0,43,118,573,3,3,30,24,30,174,10,15,108,2,3,1600.0,5.4,55.5,1600.0,2.3,55.5,1600.0,8.0,58.5,1600.0,4.9,55.5,15,16
1580,1600,3.0,0.0,58.5,0,1,0.0,100.0,0,0,0,0,1,0,1,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,6,38,14,21,104,10,21,100,0,0,1600.0,2.3,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,86
1581,1600,4.0,0.0,58.5,0,0,0.0,0.0,0,0,0,0,0,0,0,2,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,15.0,15.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,12,23,96,41,76,388,54,91,374,0,0,1600.0,3.8,54.5,1200.0,9.8,55.5,0.0,0.0,0.0,0.0,0.0,0.0,6,7
1582,1600,4.0,0.0,58.5,0,2,0.0,20.0,0,0,1,0,0,0,2,8,4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,33.0,4.0,18.0,21.0,13.0,23.0,26.0,6.0,25.0,29.0,7.0,32.5,37.0,2.0,43,63,271,2,2,15,6,11,63,4,9,45,1,8,1400.0,0.7,58.5,1400.0,10.5,53.0,1600.0,7.1,58.0,1600.0,5.6,58.0,70,71
1583,1600,7.0,9.0,58.5,0,1,0.0,11.0,0,1,3,0,1,0,0,6,6,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,7.0,17.0,17.0,9.0,27.0,27.0,2.0,15.0,15.0,11.0,11.5,11.5,13.0,30,34,270,0,1,5,0,0,5,0,2,14,0,1,1400.0,4.1,55.5,1600.0,8.4,55.5,1600.0,1.5,55.5,1840.0,9.7,56.5,80,81
1584,1600,5.0,0.0,58.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,41,306,3,3,29,23,37,207,16,21,124,2,3,1400.0,1.5,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,30
1585,1600,0.0,0.0,58.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,195,822,12,23,96,41,76,388,54,91,374,5,41,1600.0,11.6,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
1586,1600,6.0,3.0,56.5,0,1,0.0,17.0,0,0,0,0,0,0,0,2,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,6.0,24.5,25.0,3.0,23.0,23.5,6.0,21.5,22.5,4.0,25.5,27.0,5.0,9,22,119,5,18,90,25,89,400,22,55,282,1,14,1400.0,4.0,56.5,1200.0,5.1,54.5,1400.0,4.2,53.5,1200.0,7.3,56.5,46,47
1587,1600,7.0,3.0,56.5,0,1,0.0,8.0,0,0,0,0,1,0,1,10,5,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,24.5,7.0,26.0,26.0,3.0,21.5,21.5,9.0,11.0,12.0,11.0,23.0,24.5,6.0,34,117,526,5,18,90,25,89,400,22,55,282,0,2,1600.0,5.2,56.5,1600.0,4.3,56.5,1400.0,7.3,56.5,1950.0,25.0,66.0,94,95
1588,1600,5.0,0.0,56.5,0,2,0.0,18.0,0,2,3,0,1,0,0,4,5,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,26.5,5.0,12.0,12.0,15.0,30.0,30.0,3.0,25.0,25.0,6.0,31.0,31.5,3.0,42,59,333,1,5,19,5,12,52,1,5,35,0,0,1600.0,3.9,56.5,1600.0,13.7,56.5,1600.0,1.7,56.5,1400.0,6.1,56.5,70,71
1589,1600,2.0,0.0,54.0,0,1,0.0,33.0,0,0,0,0,1,0,1,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,30.5,2.0,14.5,15.0,15.0,24.5,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,88,206,1025,5,12,61,28,46,191,12,27,131,4,18,1600.0,1.3,54.0,1200.0,20.5,56.5,1000.0,11.3,54.0,0.0,0.0,0.0,26,27
1590,1600,0.0,8.0,58.5,0,0,0.0,0.0,0,0,0,0,0,0,0,2,4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,16.0,24.0,26.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,6,6,8,45,1,2,13,0,0,1600.0,15.3,58.5,1600.0,5.6,58.5,0.0,0.0,0.0,0.0,0.0,0.0,89,90
1591,1600,8.0,9.0,58.5,0,0,0.0,0.0,0,0,2,0,0,0,0,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,8.0,10.5,13.5,9.0,26.5,29.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,6,42,12,37,158,4,12,85,0,0,1400.0,5.0,55.5,1400.0,15.4,55.0,1200.0,1.7,55.0,0.0,0.0,0.0,65,66
1592,1600,6.0,6.0,58.5,0,0,0.0,0.0,0,0,0,0,0,0,0,3,4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.5,6.0,11.5,14.5,6.0,24.5,28.0,7.0,26.0,30.5,5.0,0.0,0.0,0.0,0,0,0,3,1,20,9,13,98,8,12,92,0,0,1600.0,5.2,57.5,1400.0,14.1,54.0,1400.0,3.4,54.0,1400.0,3.0,55.0,80,81
1593,1600,0.0,0.0,58.5,0,2,0.0,29.0,0,0,0,0,1,0,2,7,6,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,14.0,17.5,20.5,15.0,22.0,29.5,11.0,9.5,19.0,11.0,27.0,37.0,3.0,0,0,0,6,14,45,10,17,67,10,30,123,0,0,1200.0,11.3,55.5,1200.0,12.0,58.5,1400.0,7.7,57.0,1600.0,39.0,56.5,59,60
1594,1600,0.0,0.0,56.5,0,0,0.0,0.0,0,0,2,0,0,0,0,3,4,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,11.5,13.0,9.5,12.5,13.0,19.5,22.5,12.0,11.0,17.0,13.0,21.0,27.5,7.0,0,0,0,0,0,9,0,0,2,0,1,28,0,0,1600.0,17.9,57.5,1600.0,21.3,53.0,1600.0,8.8,52.5,1600.0,13.0,53.0,59,60
1595,2200,7.0,6.0,59.0,1,6,8.0,46.0,0,0,0,1,4,1,4,9,5,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,29.0,7.0,31.0,31.0,6.0,28.5,29.0,3.0,34.0,34.5,2.0,31.5,32.5,5.0,88,206,1025,30,47,260,72,140,602,104,176,847,5,97,1600.0,4.6,59.0,1400.0,3.7,59.5,2100.0,6.1,56.0,2200.0,2.0,59.5,43,44
1596,2200,5.0,0.0,58.5,4,12,9.0,26.0,0,1,3,0,8,1,5,19,8,1.0,1.0,6.0,0.0,1.0,6.0,1.0,2.0,6.0,0.0,2.0,6.0,26.5,5.0,9.5,9.5,14.0,30.0,30.0,4.0,18.0,18.0,6.0,14.5,14.5,5.0,48,113,517,5,18,90,25,89,400,22,55,282,0,5,2000.0,6.1,58.0,2000.0,57.8,55.5,2200.0,5.1,55.5,2000.0,13.4,56.0,53,54
1597,2200,5.0,2.0,57.5,5,23,6.0,26.0,0,4,11,1,2,3,7,48,8,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,5.0,28.0,5.0,30.5,30.5,2.0,30.0,30.0,5.0,23.0,23.0,7.0,33.0,33.0,2.0,31,62,354,1,1,7,4,13,60,1,4,21,0,3,1600.0,4.2,56.0,2000.0,1.5,54.5,2000.0,1.9,54.5,1600.0,6.9,55.0,98,99
